Year,OSHPD ID,Facility Name,County Name,ER Service Level Desc,Type,Count
2015,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1565
2015,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,18845
2016,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1822
2016,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,18301
2017,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1899
2017,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,17890
2018,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1777
2018,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,16443
2019,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,15715
2019,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1793
2020,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,10857
2020,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1590
2012,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,10341
2012,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,33279
2013,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,9715
2013,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,33131
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,10379
2014,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,33604
2015,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,10532
2015,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,35837
2016,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,11230
2016,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,39768
2017,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,10892
2017,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,41187
2018,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,10253
2018,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,40510
2019,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,40138
2019,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,10232
2020,106301262,PROVIDENCE MISSION HOSPITAL,ORANGE,BASIC,ED_Visit,33543
2020,106301262,PROVIDENCE MISSION HOSPITAL,ORANGE,BASIC,ED_Admit,9252
2012,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,10525
2012,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,33169
2013,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,10730
2013,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,34405
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,9919
2014,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,37433
2015,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,11209
2015,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,39507
2016,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,12055
2016,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,39347
2017,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,13404
2017,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,41004
2018,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,12962
2018,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,36508
2019,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,37899
2019,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,13328
2020,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Visit,32956
2020,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,ED_Admit,12685
2012,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3849
2012,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,22631
2013,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3456
2013,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,22870
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3682
2014,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,22599
2015,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3545
2015,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,24223
2016,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3400
2016,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,24943
2017,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3857
2017,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,24561
2018,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3505
2018,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,24375
2019,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,23672
2019,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3556
2020,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Visit,17563
2020,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3032
2012,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2671
2012,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,22009
2013,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2507
2013,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,22607
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2349
2014,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,24883
2015,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2669
2015,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,27570
2016,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2578
2016,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,28435
2017,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2514
2017,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,29446
2018,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2526
2018,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,28456
2019,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,27369
2019,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2505
2020,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Visit,20926
2020,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,ED_Admit,2562
2012,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,9994
2012,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,38648
2013,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,9574
2013,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,38759
2014,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,8902
2014,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,40900
2015,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,8823
2015,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,41975
2016,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,8211
2016,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,35365
2017,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,7744
2017,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,31240
2018,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,7427
2018,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,30132
2019,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,29892
2019,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,7590
2020,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Visit,23971
2020,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,ED_Admit,6951
2012,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Admit,3292
2012,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Visit,9516
2013,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Admit,3213
2013,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Visit,9583
2014,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Admit,3241
2014,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Visit,10438
2015,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Admit,2919
2015,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Visit,11154
2016,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Admit,3149
2016,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Visit,13125
2017,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Admit,2958
2017,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Visit,14824
2018,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Admit,2738
2018,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Visit,13307
2019,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Visit,13407
2019,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,ED_Admit,2907
2020,106301337,PROVIDENCE MISSION HOSPITAL - LAGUNA BEACH,ORANGE,BASIC,ED_Visit,11726
2020,106301337,PROVIDENCE MISSION HOSPITAL - LAGUNA BEACH,ORANGE,BASIC,ED_Admit,2554
2012,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Admit,9890
2012,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Visit,47877
2013,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Admit,9824
2013,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Visit,67497
2014,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Admit,9696
2014,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Visit,68287
2015,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Admit,11177
2015,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Visit,64273
2016,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Admit,11784
2016,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Visit,64983
2017,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Admit,10469
2017,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Visit,65922
2018,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Admit,10690
2018,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Visit,66622
2019,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Visit,66695
2019,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,ED_Admit,11140
2020,106301340,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,BASIC,ED_Visit,57579
2020,106301340,PROVIDENCE ST. JOSEPH HOSPITAL,ORANGE,BASIC,ED_Admit,10503
2012,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,8405
2012,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,54586
2013,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,8291
2013,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,54805
2014,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,7419
2014,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,56467
2015,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,8551
2015,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,58232
2016,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,9104
2016,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,60329
2017,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,9404
2017,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,61677
2018,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,9076
2018,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,60770
2019,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,61327
2019,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,9239
2020,106301342,PROVIDENCE ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Visit,48901
2020,106301342,PROVIDENCE ST. JUDE MEDICAL CENTER,ORANGE,BASIC,ED_Admit,9126
2016,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,NOT APPLICABLE,ED_Admit,5
2016,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,NOT APPLICABLE,ED_Visit,0
2017,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1264
2017,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,2468
2018,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1358
2018,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,3381
2019,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,4147
2019,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1574
2020,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,3677
2020,106301357,FOOTHILL REGIONAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,1996
2012,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5570
2012,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,23473
2013,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5068
2013,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,23750
2014,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5677
2014,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,24998
2015,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5486
2015,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,23397
2016,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5256
2016,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,25394
2017,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5698
2017,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,25901
2018,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,6343
2018,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,24231
2019,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,26192
2019,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,6406
2020,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Visit,21075
2020,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5449
2012,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,4117
2012,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,20313
2013,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3817
2013,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,18354
2014,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,3879
2014,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,17145
2015,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,4663
2015,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,19788
2016,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5816
2016,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,21105
2017,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5731
2017,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,21461
2018,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5322
2018,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,21092
2019,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,20993
2019,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,5381
2020,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Visit,15021
2020,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,ED_Admit,4248
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,1104
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,14087
2013,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,1024
2013,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,13626
2014,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,1182
2014,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,12850
2015,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,1130
2015,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,12729
2016,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,1032
2016,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,12529
2017,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,1071
2017,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,12653
2018,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,904
2018,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,11883
2019,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,12170
2019,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,967
2020,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Visit,7260
2020,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,ED_Admit,626
2013,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Admit,11508
2013,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Visit,75138
2014,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Admit,12234
2014,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Visit,83286
2015,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Admit,13043
2015,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Visit,91426
2016,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Admit,11718
2016,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Visit,98603
2017,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Admit,11200
2017,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Visit,104502
2018,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Admit,10862
2018,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Visit,107026
2019,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Visit,114130
2019,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Admit,10936
2020,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Visit,92681
2020,106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ORANGE,BASIC,ED_Admit,11063
2012,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Admit,20
2012,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Visit,0
2013,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Admit,1
2013,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Visit,0
2014,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Admit,13
2014,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Visit,0
2015,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Admit,15
2015,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Visit,0
2016,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Admit,20
2016,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Visit,0
2017,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Admit,12
2017,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Visit,0
2018,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Admit,9
2018,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Visit,0
2019,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Visit,0
2019,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Admit,2
2020,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Visit,0
2020,106304460,HOAG ORTHOPEDIC INSTITUTE,ORANGE,NOT APPLICABLE,ED_Admit,4
2012,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,ED_Admit,3150
2012,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,ED_Visit,20413
2013,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,ED_Admit,3065
2013,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,ED_Visit,21143
